Location,Latitude,Longitude,Elevation (m),Ground Displacement (mm/month),Slope (degrees),Rainfall (mm/week),Vegetation Cover (%),Soil Moisture Levels (%),Rock & Soil Type,Water Bodies & River Proximity (km),Temperature (°C),Backscatter Data (dB),Risk Level
Location_272,33.145097238823006,71.69717120762749,3921.269845577414,53.52508133641406,24.38335343106322,322.78619635359746,72.3443662354912,34.39576865576856,Stable,0.5113959817946934,38.42785141247304,-5.180625525794362,0
Location_273,34.48397602413767,79.52133142625065,294.13224420695,57.3200811902357,32.611212977273624,183.8659481610645,53.56565993475786,73.30001072226231,Unstable,15.759402671818632,23.231992894810094,6.080569029770423,0
Location_274,22.8289295669672,91.12156560760704,2454.4840415633616,47.21420317531771,47.526552629310174,218.63085681291795,83.61177032072487,65.8661354939767,Unstable,18.06496210190261,20.83137959271377,2.104793672545121,2
Location_275,22.54397254592879,72.34760539311443,614.1578742490568,18.924413744880763,30.032553327417794,173.1264008837877,82.13883629006943,93.1554914309481,Moderate,5.348305569442154,9.23001911523405,-4.968792890461897,0
Location_276,31.15056019003648,74.6482904617466,1286.0205777263843,41.28808236519253,37.17969580882799,17.559977057202047,84.33261677878832,82.09810172991409,Unstable,16.24781448372302,20.86047138467647,-2.817184011347397,0
Location_277,26.848953992555188,88.94532448339892,4934.6467070090175,26.256187443323515,25.313302974760138,66.29991192806237,48.50946599795402,56.660525890546296,Moderate,1.648119437238964,37.40907491399736,-15.883185601493867,0
Location_278,28.3570394404734,88.88105955983616,798.2281602174148,15.280237322763073,31.70520156881657,178.21665549675637,33.362839583686565,65.70304982341074,Unstable,11.99935716522132,29.25872566388903,8.129843818497761,0
Location_279,31.07798741364693,86.59328135367362,2544.5519519116447,50.45229476555536,3.546610806688672,83.67418616317113,79.155820259137,89.83864665840349,Stable,9.712937306685545,9.502201408899328,-9.442106878046696,0
Location_280,33.81015491270942,88.1245048895459,3128.9630981587834,2.3055809377395,12.719579042092349,19.991611463871493,45.12941130292549,39.95187845869348,Unstable,10.91847066618,5.073196052676646,-6.615522306284914,0
Location_281,17.801859548694537,83.7390088570803,3542.078355666109,54.10571952812541,18.092654660256933,337.4598656207295,18.34421964034345,32.679470585777736,Stable,18.5241040376869,8.260426849841455,0.1498069299369611,0
Location_282,18.891905626558376,75.30217270830163,2842.278549085879,27.68864787748405,23.62466775032568,392.47701166564633,85.49740195614743,1.081108363519634,Stable,17.42630494493707,3.4879600696413267,-9.982925854203382,0
Location_283,10.7254762553852,78.02518381161366,147.87715235399992,38.23208860849682,2.282437275119187,317.2571495986958,88.25598767723473,82.65510741914642,Stable,15.70167314479514,-0.2179651988142028,-12.372225170332085,0
Location_284,24.770124088889045,73.26633378724135,1699.6604103955603,39.56123533234696,7.001204877665884,341.5139686818668,46.63097561401701,80.0980700403365,Moderate,5.47396915356742,15.95680872210275,-1.068518201893383,0
Location_285,9.04232594010552,94.34506627867522,2636.787052585086,53.70706444239218,13.84071538956529,96.79085212681817,7.569972730978747,10.445451810015138,Unstable,18.236372573721837,0.6649802199133852,-19.250477531544515,0
Location_286,21.502342525841343,84.91836204821749,530.5458458096834,38.20018093003244,48.576634545052535,384.2507902052799,38.78260899169312,57.68573811327003,Stable,1.950153849277505,3.595627886355217,1.6217533608003656,2
Location_287,23.736694406519725,79.62469108614556,1818.0719629249857,36.836015085603705,16.567350355152538,78.77028178137135,80.35376594626034,46.398169816688736,Stable,17.066584331175754,22.366234216974306,-4.579298903704707,0
Location_288,16.30969631172025,81.39816830567985,262.6952330776962,3.9991224336413977,24.102052905604125,380.5719241447329,90.17740285462288,11.870909550911149,Moderate,6.563201447072156,3.2299636849787365,-1.827388084371968,0
Location_289,25.13416455650131,95.47121684874264,485.03463605960167,31.10448131671225,9.804885636919646,397.9277175863804,20.347274249759582,98.05682270607235,Unstable,1.0754462332396677,-1.8060116284548575,-1.0435952225934455,0
Location_290,8.884507248232433,72.44719069036633,2044.9240533878208,9.0101400490225,30.53900355378841,284.6891222984195,6.697361202527152,21.469588746335543,Unstable,13.387139684814963,10.86944250139426,-4.188495305223089,0
Location_291,9.083097473727218,85.00066512848713,750.3071948109957,44.246026123289134,14.034160775798716,392.4574927167288,87.73504531328386,6.723418009056115,Moderate,4.625598566319109,6.015954931098376,-2.52398667677792,0
Location_292,31.855416259130088,82.6707716876495,2880.950156481635,30.73331524876047,10.349628921921338,227.81591182684147,38.94049389788753,59.48473795019096,Moderate,4.871422517292638,20.76525939971884,0.5136460266962359,0
Location_293,18.44552860092662,85.73217282760478,3478.3783487726023,40.8136667525012,25.828631422298955,103.81671327043614,54.17609642675632,73.88666771330327,Unstable,6.12094332457543,0.1183542291604657,2.5935654153902234,0
Location_294,11.684754866904658,68.52519533080438,4022.874825634506,2.500374036143056,0.275289958021041,174.79835426624834,96.80658120507589,3.2443446047186963,Moderate,1.2736953500503343,32.58853938414891,1.8235717385836128,0
Location_295,23.145054541589325,93.2915933593804,1080.7361967995694,5.087520962748194,0.3832016324612664,237.4243741515144,6.656472791422285,65.87176387270222,Unstable,3.5425428839650808,40.31167597175693,6.088493731967851,0
Location_296,30.329813039859715,95.03143019202476,920.6646530694418,42.97940328376094,10.953440455092888,29.232624810805994,64.83180074520956,53.22918759514545,Unstable,0.102792551711206,32.17175869780972,-14.316697004977918,0
Location_297,14.258809797408452,84.38886232408706,612.3824176385613,4.325060159920402,1.836068125041057,248.93730584689845,7.410542257486707,10.326500887504842,Stable,8.908190422115736,21.641351870069716,-7.965560915246074,0
Location_298,26.06382379875101,88.20287389242988,3218.50822276382,4.275403665915516,5.401287706534569,392.4711347049178,37.54689284665004,17.252387694636205,Stable,1.6851075483594258,38.03339108944426,8.433881980433714,0
Location_299,10.475076484819272,94.75248205414158,3561.731059785816,0.726508514093247,16.94303246693758,76.04305991349105,80.38145451934467,56.79742973160805,Unstable,13.65305210088398,29.745918989075378,-8.102282768410108,0
Location_300,9.498769913889625,88.50992039508856,254.772109645646,57.39008389796881,40.12928397899064,317.0380465153533,43.34722327556344,29.63576135132884,Unstable,4.712457023832968,-4.472443877490507,-16.25389769282232,2
Location_301,23.40928431547629,72.42363224451358,4687.44000659408,44.25050156754042,28.602432168465043,363.15951751184775,99.71823539029504,93.8315728651316,Unstable,18.871482880703542,14.704507638725154,-4.236646209134614,0
Location_302,23.67841852669309,84.71236244483758,354.6592898922148,21.19508451012385,25.63338629782082,377.4806371280884,55.905928494660216,81.87402294840508,Unstable,17.425032547973053,37.54759497034,-16.715270823366136,0
Location_303,26.48546714344799,85.59473634510282,2752.352042975245,17.792134877259315,14.674441160406085,384.0542417621789,32.11621526359535,98.3567206513663,Unstable,5.788817899364165,12.292942898763464,-13.914402838164044,0
Location_304,29.056648677957185,80.29978946776919,3574.39654530949,20.98219378475097,46.587685971640816,208.5838554885888,22.011132590475317,25.9670838950414,Unstable,15.664309093133577,-3.239241323723825,9.949562697128702,2
Location_305,36.29971030441351,89.35688283311697,4367.748706355819,46.47921187087091,19.850752061859584,390.9231631966015,35.05205342861618,96.9723632797977,Moderate,16.064898093296126,32.308981927613615,-3.7591208481160407,0
Location_306,22.972710100734663,95.09664342830143,3599.025967448896,39.68223666422487,4.354638339788575,302.9240828537756,37.25332737595508,43.12338697915579,Unstable,19.73126228228821,35.101913514143426,-11.47824832878713,0
Location_307,17.365737715296135,94.84148687429652,4028.46760704198,11.111734072048076,30.853325805890066,64.66857449478476,6.8713677723960975,34.751879531375465,Moderate,11.956799736913698,3.029684752165428,9.843248637217185,0
Location_308,31.060399648292407,81.07434177071983,1763.3059434597496,10.44656012004506,5.69191967383007,190.760042587188,36.95741994267732,5.034952696935324,Moderate,1.6393146928732438,21.86702484215906,8.996767556654294,0
Location_309,15.854135286600153,71.2839033293819,4092.64305735791,5.903738982803839,17.261157140084606,287.3324701488016,46.423851973922496,5.276525785960262,Unstable,12.93674457852762,4.597771949786289,-6.777828767472094,0
Location_310,20.730171200463445,96.5603947699077,492.5627472849082,39.61816318208029,25.370596935890443,98.93612632763332,72.27377522388046,69.20112559466547,Unstable,12.499594967520704,30.961720952207337,-12.187906736362748,0
Location_311,10.275235058925713,92.32804450693207,4484.601614696586,45.86235973330416,43.71112623425879,256.24607341955493,65.6729484721608,45.79289944340279,Moderate,12.767011548408636,8.577522758874283,5.1519891427657,2
Location_312,8.735171559048268,71.61521775489474,2783.202643153308,15.902785699500242,24.67732901700593,266.6401916186477,70.87656552291543,22.65216260361057,Moderate,6.14291296208423,10.810756128166505,1.4686215091535717,0
Location_313,35.91680402565983,94.7044145959038,4104.75907281622,1.2566976618547687,35.11293830158321,65.07989752342635,0.8363681876857099,61.39703063252326,Unstable,17.193591701606657,37.248542682005066,0.6082430501053118,0
Location_314,32.24342349485397,93.22699449980172,2316.3595941396707,4.930300048585641,49.64084194995352,226.0341249811025,21.76673995805361,25.28581182501112,Unstable,19.18944365910824,18.816117610345216,6.793412239674176,0
Location_315,28.18325197671724,83.0463036566561,3253.5307064629724,58.07160209070183,6.574455994899081,308.6507643914431,66.16842883998565,57.76317543444226,Moderate,4.354250259563031,28.48772256091239,0.6825140161397378,0
Location_316,19.859635388013828,85.14698763660294,2679.373038586955,17.726686648645217,13.736576275975976,199.5582658143768,48.39893681797472,35.92087469826903,Moderate,1.763043162732889,15.11865253612338,-11.486061708753525,0
Location_317,13.025535282054529,79.57107841223377,3684.788656601126,46.15338887028802,19.72880377988232,4.84124671044297,0.5313475668345946,82.3552226611819,Moderate,3.8907006633696817,9.90034285968777,0.8158948562719672,0
Location_318,12.536674237461495,69.58808752583892,499.9869119498889,37.47981413125583,21.09140892694157,3.615387631716871,80.44946424318223,82.06961607667793,Stable,16.411042785114375,26.273903021233068,-10.82559466149008,0
Location_319,15.257044046773265,77.72072000773113,395.7252115537626,22.916378379173757,20.551053763277288,142.81173758800486,77.28095732903374,47.73503981224013,Moderate,13.53289269639695,2.742878703941064,2.777169389709851,0
Location_320,23.927573276477496,91.28275000934234,1310.8058466497175,12.341235731733306,45.38055012782775,370.4776273727128,54.84191629935626,35.08191093350156,Stable,12.720946846782532,13.64999177834315,-1.4075643652530196,2
Location_321,28.72328175830181,68.13432866713349,881.7689325546229,7.283185089564386,35.70163222334282,91.4707118414435,6.646332577627212,36.25597965590946,Unstable,8.03586270218849,5.451851869296114,-17.677653440457483,0
Location_322,27.14572392481421,77.67147597904318,4371.739476301788,36.900778082332,30.395260704535183,253.74547554867485,76.65150495325847,80.57145256682179,Unstable,11.556559430228717,29.789748347037275,-4.614939126945739,0
Location_323,16.11808301143234,79.54689211413735,1174.1485380544173,46.47802683826728,15.468635893139105,88.83034827732823,58.37135877313639,32.8179482797612,Moderate,6.157482505487348,42.21044191730538,-9.700970924127772,0
Location_324,35.69109313923263,83.58447248519977,4881.739753513743,38.63425521246784,41.189519211064734,128.66799586381944,78.19599771579591,20.9059373706846,Unstable,9.544001588359226,44.77554840079332,-10.142881018031172,0
Location_325,29.399010584177287,94.67581287597004,1750.7893796784235,31.8181279949495,47.75302557424945,339.2168358405936,75.17469923958404,8.468834187530682,Unstable,15.86126056741312,17.513840522079537,-1.932310928682284,2
Location_326,24.07626752283062,78.04403383661287,992.3777868746264,2.517073405898176,41.05991412751133,291.54457690797875,80.30020719578371,46.66931208844084,Unstable,19.624831949109243,7.626519481822223,-10.330255265917254,0
Location_327,25.739901640796216,78.06164285499061,3969.522684998148,58.10932665566303,0.0782552595736452,38.15971092528425,51.80080664046248,48.213209891984185,Unstable,18.64977847179604,17.141468519216208,3.3068124461461785,0
Location_328,20.168401810405907,89.3875361951827,3327.6680999542928,47.92285149927447,31.82006850917035,171.48080839457344,14.0324518193515,84.09087104029072,Stable,18.677318856924977,37.36347049813619,-17.87625691966477,0
Location_329,15.184198695533569,81.11432028580441,2541.159010620381,17.569322202057883,2.556769072105036,11.667905458105787,67.11574733796887,22.1238696446064,Stable,8.044474696942247,5.300283927601994,-0.1883524281252384,0
Location_330,18.323207680886583,74.51353986525947,2821.281399594393,58.79821976153104,12.880361016686091,192.3560586412036,62.04737850519706,38.09912736684,Moderate,9.37579761013582,42.60478258264619,4.275844109702238,0
Location_331,29.977537203466703,81.12074596784811,3624.0887135340927,36.11289537817933,2.9762350173885843,264.97360468042723,74.22531871990871,80.8405738893691,Moderate,14.112707927379631,12.09328843990755,0.1849506976129014,0
Location_332,8.41741117026292,72.0848535910142,1219.4282325233637,34.94535949243479,30.189772647469383,47.40104943926063,16.98810060507353,82.36236107489735,Moderate,18.44383856102569,44.29018297251525,-5.083124149400128,0
Location_333,11.36610657470057,73.11522260868048,4982.036188678036,44.884390765771926,34.32949567463034,115.55397556366628,19.497519990028923,38.46110759787682,Unstable,2.839885187041693,36.93044437669811,8.509210412085437,0
Location_334,9.33407661863083,82.45266540944492,4876.486494519238,48.706187285408255,5.724381903295256,159.13465020086278,89.04095172193284,45.91240232866809,Unstable,6.084837276543915,35.428526707369514,-11.001845306058092,0
Location_335,9.181135267250134,80.14883803563188,3286.5958630999908,39.38871643989016,19.191944152248976,367.8124098624199,74.99777984520708,30.328589084928293,Stable,2.7849368918821904,10.89523368866418,-19.424963374250662,0
Location_336,32.808356936319214,94.53053113097492,1077.758009552811,7.6857447819720015,22.8118254477771,397.3020061691856,90.82284887003227,93.2554878419312,Stable,12.240170599189106,-4.561139402603526,-7.040318856096775,0
Location_337,28.406077922020685,78.50942307438235,3433.1183879133278,20.296050359669906,18.45265108804583,17.96451959824634,75.87153211639207,11.864376574158031,Moderate,6.126019937750751,14.106645441299392,-19.009641922990184,0
Location_338,21.75104104353243,84.83706215806326,453.7722039979616,55.68501841956299,6.0512500242596525,304.4031693981568,59.71553059903019,93.374942300147,Stable,6.522157050251469,10.090468483134684,8.618102575792264,0
Location_339,10.837190658879043,86.33566434966639,250.19726080844973,13.476936710631117,20.94738950937377,148.68962656093728,65.41327370278736,68.38664518353433,Stable,1.4183191897595848,-3.130150479560135,-13.702458627558457,0
Location_340,22.25686037838814,68.37973924106167,1362.646153704947,22.3300214302508,37.5589023904209,156.983274491792,88.91279239400099,53.15721526867312,Stable,6.995921236151839,20.26826282529648,3.667810718466384,0
Location_341,21.7306813526364,87.24258378848461,2366.85248802265,25.92461297665176,3.550383226662773,301.7059893388091,57.88067545119405,3.2659060784495875,Stable,17.24993014803171,15.151565564136831,3.2371624952309475,0
Location_342,13.02285422739044,73.16304303922279,4354.535276501065,26.36429938166713,4.009000704095173,367.3705728581635,63.23913243283874,47.55961918220083,Stable,4.661456237816699,26.72782338707624,-13.468133009511996,0
Location_343,20.581697827901216,95.8710392066142,3663.128441854909,36.77637494967153,17.73856459179921,380.37143780101934,15.647671600360058,40.774810500273226,Moderate,13.903749324201314,26.05931610970416,-1.3632040855949796,0
Location_344,19.556637297523828,72.31121910484028,3739.261953879907,56.584550264682456,47.08628558094625,230.8490344153283,47.39212201161027,16.121881197512256,Moderate,12.592566898771851,1.0373317948340055,-18.55763094540649,2
Location_345,25.85965284351428,80.02409958808369,2184.9173387955693,14.441562709950295,33.428632336145704,142.84846372020112,71.6397111958099,65.6409603500657,Stable,17.269692167382306,43.84827730633113,-5.492762428883976,0
Location_346,26.41771587516167,70.47514037428067,1795.0814634801184,7.290082578055084,33.93349783362824,315.0196343435117,27.09426983163654,97.11509073682858,Moderate,2.645758953020765,4.3465714720723465,-19.5605861818254,0
Location_347,9.313816283389292,96.90935330353248,1918.0899386245533,11.848229391596238,18.09599954189325,100.40055330492012,20.22541805245349,56.218881106452514,Unstable,19.551799206900863,17.263701238235228,7.634316405425253,0
Location_348,18.863765824167665,82.56365529960604,4939.482862306683,53.21549401255617,29.68303956042692,225.62961153340711,31.38268082244156,71.47532764439458,Stable,11.652572920807312,19.405877171686747,9.282580725987152,0
Location_349,26.149937555712857,85.26616550228127,296.5350379211642,38.74864875931236,0.5065592013871689,143.43138460994928,24.150062799283344,6.845045256601678,Unstable,19.909483046936288,35.653139860706005,-13.331517000842442,0
Location_350,22.59095149882254,69.94521784426439,4348.454330999998,17.15440735434961,31.80480232047711,262.65242948315046,21.491263703639586,41.76669958169947,Moderate,18.230294517317017,-0.0385201952676617,-13.756818962108817,0
Location_351,32.83820539446135,89.74885364157615,2935.509502004728,48.95681633811704,45.66434737881184,96.15956515740277,42.48508428680869,11.635848516449588,Moderate,4.430345442262116,16.432213960426587,2.611605296863889,0
Location_352,27.102115316949405,74.08726219977198,2249.215554028993,51.68219978180616,30.62867341724096,76.6371782939303,90.7838513883534,61.27958355365104,Unstable,1.123240198066262,26.425108511810198,-12.398618035119966,0
Location_353,12.72509838536146,94.0435743937807,3653.762536034169,50.79086032141668,43.68492967331725,367.2956346701748,50.70596467387183,93.84821582141548,Moderate,5.112781875907231,5.757781081202777,6.852296774855351,2
Location_354,10.046493674612464,73.94904957397821,2484.677812981044,55.13559201837327,36.19865277330469,40.72147317981476,18.792038081532304,66.17777324716386,Stable,10.551272979988395,26.37339493830364,-2.782125916310534,0
Location_355,26.630159067983158,73.52994389924633,4379.773866600137,15.134461210401696,6.027920820184512,202.38316309397263,7.697166938087408,7.680304831442153,Unstable,3.4319273413038,41.18324187748264,-9.476671309690635,0
Location_356,8.768828005707032,69.05994036759475,4513.439133655167,45.3025157247767,45.12266536429209,88.34111318520357,69.61561451379252,35.466620498508284,Stable,3.34919489035977,44.87590655863375,4.980812390482601,0
Location_357,24.98749185693044,81.68994140818998,2166.4325416799315,27.6323698364484,3.322192217788744,15.57198533026698,38.279876443638784,55.06633794408516,Unstable,9.251870942103062,-3.3774461604662145,-5.197798987598144,0
Location_358,35.26667700132377,84.38039286461589,1456.456206451753,50.519913173403694,26.69837362738819,14.407527316570556,82.18309465853592,40.320775613325225,Moderate,0.6653594233871685,6.779411412233875,7.348987411254267,0
Location_359,24.68875115840049,69.90555054342222,3002.516610107475,43.70944062969679,7.106856189672883,70.08870884233093,65.95107686407702,83.36440104751723,Unstable,2.437761650645409,10.515355789584872,7.840427101881431,0
Location_360,19.256927859989133,90.4903008841553,4570.5803935217855,46.58684678998348,0.5853305365452033,346.7081418024001,79.62414505413685,81.46710047099891,Unstable,8.317226788158951,14.956305022248303,-15.03739543614772,0
Location_361,26.655358334828243,81.1453762076928,1132.2447261277662,39.36971026086429,21.10171300638195,112.99149759081068,27.194603941844875,61.18310201032215,Stable,1.2625981841593292,7.112857879238369,-19.93029781604209,0
Location_362,21.28933382425398,83.20731781049982,3152.5362594610656,10.645726168182412,14.752035382707811,380.1836682301183,69.2358922461058,37.345794513270526,Moderate,7.935101129110587,5.174399727765627,9.517928204272067,0
Location_363,23.822886890162117,80.78211966120861,3194.645078453351,32.7016151338163,24.30002468988015,232.64891719567743,26.40619846937188,25.53363737632441,Stable,9.480125318968902,42.727692120875,7.184126083824381,0
Location_364,35.30247945451923,79.62212876538445,3692.253809834877,59.080184371470494,28.85999433672754,174.64567590750644,93.90684794502916,10.587431821312933,Moderate,9.025332281462289,40.92608013852589,-18.33664292888476,0
Location_365,19.19697649622245,84.22956960793832,744.681657123573,56.243283989827134,2.186953615447368,232.03553386778185,63.63742815333744,35.4897683486554,Stable,17.383497148061746,-2.6503749498441262,4.991027918232099,0
Location_366,35.87452635089351,72.50196713199067,3607.542326942234,2.5904241478207,6.150164756187282,206.6793540905071,32.451180017534206,41.31725172077195,Unstable,10.601249101034648,11.940651080242407,-6.2658520232238,0
Location_367,34.25516861672585,73.27591578436287,4554.259351261641,9.888888943766228,27.93211982252127,303.5105015029301,26.951186229227265,67.58229251040736,Stable,9.359609249560869,15.25742768392033,-12.231151849250743,0
Location_368,13.677942908889596,92.991783009392,980.4472334641856,7.903726407273714,17.158367658632912,112.9984263891409,19.09265850716435,65.81598242975734,Moderate,8.214184907833324,6.950726733297168,6.362395710307894,0
Location_369,10.011477725379798,95.43734840187535,1263.9622921270004,43.55879459911773,36.4586743774724,141.22015664012096,69.46409588937279,7.010813964125696,Moderate,16.35246756608972,26.443644849408773,-14.099983028290785,0
Location_370,10.922562039945372,78.82597017211283,4859.835960804034,49.0671197914167,32.614582429596986,357.6377210133003,21.87156129979273,39.525931543115775,Unstable,17.901132079996664,27.01903733221205,8.418999982602006,0
Location_371,8.528432943894941,75.85159552116306,986.7870682765,12.810681978640314,42.28021814949534,378.5826052601622,59.53032659274891,18.177886721736197,Moderate,17.064849383942352,37.525211416429855,-13.831355369019768,2
Location_372,10.738845861921924,86.67598675393145,4286.486957510938,30.35116157710974,34.62464133346126,357.0232909945898,26.463502692535734,15.68127053168057,Stable,13.470931562627817,32.04346341926089,-1.5895043681376926,0
Location_373,27.80719642907435,79.85329096184479,2512.1614965953704,50.442181680672,21.496553869507405,167.77919758292543,66.19689447938686,82.73021497372459,Unstable,2.7472349193734846,22.12866634829778,-13.307409964130754,0
Location_374,10.06447080534664,68.73620431415,1311.4322645755676,43.96809268597504,33.64833111972162,312.14620120275265,81.49397285405392,4.191521671625753,Moderate,5.537399389840245,27.679338502220997,-3.629940050940956,0
Location_375,17.250293278519077,72.52842532361952,4366.674516235305,32.5342323295109,13.769058712770926,190.53429332043956,77.80252431446532,41.91828759021213,Moderate,0.9212612736395488,8.699439077150904,0.519253897454238,0
Location_376,32.50138401811418,88.76319463657453,2281.995749513061,35.420861427526376,15.315674938910634,199.01594085844087,76.08513309307817,16.82036557665182,Stable,18.616481499802283,24.652809498367883,-14.293162075395871,0
Location_377,8.67488613633895,87.10879431539439,2622.6050342554818,30.5016328149768,39.44925799603966,81.87204362291358,18.772240569225207,87.9330215678474,Stable,13.215970593818207,19.46136273749596,-4.373426518979624,0
Location_378,31.619585995079134,68.78578378260102,1860.243510058852,17.852907079129235,22.32097582007911,236.45212130340656,8.838494698451871,55.70405132750352,Unstable,14.92725768626483,1.6672233658185205,-5.92820766829643,0
Location_379,16.173788468428597,74.43719269605553,3005.4591720311446,33.90131957154097,39.919017025917626,74.45435910133918,69.89488284873856,23.1380636376848,Moderate,6.231434791644579,7.127213829148536,-17.868877357899763,0
Location_380,11.426780001028032,74.70116910105406,901.2669756666116,41.33311812300544,41.12111868341392,132.62587962687752,36.83472137943513,50.24272871663764,Stable,16.913070445546847,9.5846725360793,4.549234530259088,0
Location_381,28.20537779556037,87.48488956436313,2016.2995295936275,52.39937495164846,42.87811688306419,342.0120806479741,43.23462264033473,73.14863597031159,Unstable,5.19206567416957,41.2154783526279,-9.929527980714749,2
Location_382,26.239342556616634,68.57160559487656,4850.120379442908,38.177481238754886,45.83176179206036,82.83032368434209,3.1149092793391064,95.81180089194338,Moderate,0.0328751422489936,6.519331969294472,-2.7625340734436143,0
Location_383,33.446688392284535,71.01914887755264,1364.853820235525,45.66729222258948,21.54926102566481,28.463314069373126,25.95764492750492,22.04460042454189,Moderate,7.528299250413879,9.462195140983408,-4.556472952005969,0
Location_384,29.317060270312687,91.1975664758225,3318.009656252332,9.60429809727438,15.94334091605694,27.60303704512652,3.3676403874464023,88.61817721293451,Unstable,11.415229619181469,13.467706504471614,-4.602184862886732,0
Location_385,31.30094698116061,73.17779519957567,1693.4313147010048,27.693448465187394,29.10993732970569,376.3138082012432,87.91857726012476,93.43041141674902,Unstable,9.574097159310451,28.18713693126935,-16.783328173745375,0
Location_386,16.179002604567888,86.92963712770437,3890.018315864343,0.5598971896255978,18.558621171881377,202.76817518473385,24.339668321853047,91.64205445320664,Stable,17.24152285153194,0.9119196236070256,-7.295539722520017,0
Location_387,13.14574676961196,74.90730065035507,741.2809375199141,14.800731871297382,30.05370834001165,163.76482872680734,55.73371695730081,63.54143568619099,Moderate,2.1081057191233388,42.6972606246888,-6.428997223802893,0
Location_388,29.767827797584893,70.88380039002101,4852.123120884869,43.58770290678029,35.27929313219123,324.3514324031674,3.897932066113041,62.982065443470766,Moderate,11.076468812674513,38.27856100473822,2.009285210933456,0
Location_389,31.398207438750656,75.05199353898416,2323.5687527798323,59.508597080961806,34.42025092460684,334.3303711642064,66.6847391305658,40.32106331838228,Moderate,10.259586996418149,23.860803650447508,5.200564957620955,0
Location_390,36.72464911801953,88.94574102381412,1256.6472703976733,5.950685975232954,18.727644351006067,132.87641324624184,32.30273457540939,75.23978823037879,Unstable,5.62785964344326,28.701893371247834,-3.650531656999462,0
Location_391,19.96591263043137,92.8151975750823,460.134061917062,24.089658951677293,8.34301008493764,277.4472229895181,89.79191869576658,53.12940183509319,Stable,16.444562251540212,-4.1669764377892005,-17.396511378050285,0
Location_392,18.788524487990717,92.07637607244276,931.8137349289495,48.00425812194957,21.526466923110377,308.4491263407546,88.81181889340358,67.74380712282945,Moderate,15.056973117644128,11.947238767422434,-12.894515882103612,0
Location_393,30.51597586151791,79.5183223589352,2646.8923479244863,12.24213807773393,7.129707204095437,261.86027474638183,32.529061836174776,42.84579038487954,Unstable,14.65718374663662,34.7830115330721,-15.051979194418069,0
Location_394,17.883302667337517,87.37446896054874,1751.315564513303,33.30509695813718,44.504851759190416,60.63802992003975,90.09608956904678,73.14964640431391,Moderate,17.52384956539112,-1.1258513103807055,-16.26154810432626,0
Location_395,34.99196244250338,73.94454456705881,4161.528492824787,43.98427776178049,17.29387303689287,350.3532334068228,99.61576734987788,82.4471517604549,Stable,14.455692012430424,9.11569171053601,-9.023021041465771,0
Location_396,32.89396980344734,76.50128417756939,2211.348865942849,36.95912701561074,7.722987361166189,215.63782109440348,82.5415664123948,14.64362566028161,Moderate,4.6368258342945285,24.26484141671557,-13.11819493536854,0
Location_397,20.44082679387553,93.99373873711248,1318.6999356793865,11.281484076924968,1.272387995287544,112.98897054800148,84.4871347755229,83.2929715574228,Stable,14.111254232993822,7.820651384947091,-13.45090664565463,0
Location_398,29.775260965953425,68.37705578181135,3124.0104343597477,21.32307412114437,32.29111931432421,170.09127417507756,24.90087361090899,54.02965317903072,Stable,6.154056267796877,41.69889870722596,-18.35920476271197,0
Location_399,29.88174334845579,70.47974739477958,3563.2083627386846,47.02750706912384,31.84511587273716,15.028436159562952,57.67023988577563,84.46659090902243,Moderate,4.84349300694941,1.5529315402145183,-19.469898656136984,0
Location_400,10.990592196242046,74.02870139923479,918.5053487146544,33.253590847921,17.030208329064582,51.14672048896702,6.725591396736785,43.13017063410146,Moderate,1.4600718579925465,34.86971789538893,-16.916952720506547,0
Location_401,34.17403429370744,68.76943391234077,921.3341598127564,0.3137768125747642,3.5855944423825505,306.21870020634435,9.491793682166971,37.90404853830351,Stable,14.880571606953534,20.39743459532041,-14.834075617291008,0
Location_402,22.652318800987857,73.26162761760412,279.68999197436057,45.65944560168563,20.4814447447616,0.0046539021464564,99.88926120332906,91.50607325172224,Unstable,14.220019238996224,32.5165387909978,-7.070488134553907,0
Location_403,31.967266517124507,84.90820526812107,3708.369873821639,2.118681296414344,15.56087475316968,166.62633139291688,32.663924942591095,25.11692675484013,Stable,4.689989553481874,10.535766415572372,-4.68439216103466,0
Location_404,17.281438429887743,80.22131196718244,3352.642185346845,44.74402696387393,33.856031986750466,209.00407243423535,74.81839120488463,84.42123252861431,Moderate,14.98758033448312,20.72448011560194,-15.782242454799032,0
Location_405,33.970173626389816,93.88747962123227,2425.691291174088,12.148833609914243,30.28896247263452,21.85376800038892,80.66650530268164,48.40205725094041,Moderate,18.356817661871062,37.841767486158815,-7.256499754274412,0
Location_406,19.286848683290728,91.70586329041478,4236.435199949066,57.484408807162815,18.229686409877,389.2312651889332,85.80232710072292,51.40954425512597,Unstable,2.160579149831585,18.34390495615522,-9.74753473022218,0
Location_407,8.314291892928653,77.91270319923841,4047.783749455261,22.07644507812507,10.894627712749504,90.45013249986876,99.76282974021564,30.8468281489484,Stable,4.652732767735499,12.985993095513482,-14.49729069506132,0
Location_408,34.256077316158645,75.52327956950748,2968.2363855440854,19.615896980284745,49.40179830777959,121.67948785451236,24.149648525686786,57.30422006190157,Stable,15.00521588174631,21.807769312636804,-19.794777555549093,0
